id,price
0,1424.3300729711752
1,6309.138360518577
2,1581.1962969766382
3,3925.2507476229175
4,1786.9062077881058
5,10575.103844123641
6,806.4231974129581
7,758.1346942482892
8,736.228116350815
9,14566.629087728737
10,360.370147380822
11,1011.4789912579015
12,1138.69576902435
13,1698.6747279463993
14,1636.9909837385621
15,3131.9022011558495
16,1378.204591125916
17,1077.9592071525756
18,2935.0839973046905
19,1756.9973493063603
20,4397.183182651043
21,6783.308377043329
22,2871.346053391691
23,15635.723742215252
24,742.4479653450451
25,4873.873077515989
26,1306.867233398636
27,9819.8904882982
28,683.5217861415057
29,820.5865749952102
30,6453.5389253652265
31,866.9576143002326
32,429.25295185216686
33,1082.1952364270262
34,1842.7520465905639
35,15051.457710276396
36,966.4562103422434
37,571.4485846784121
38,1326.8373412051117
39,1811.3428691831666
40,3414.8736303273663
41,5936.70644731701
42,6437.958047848209
43,2473.3289168915044
44,7298.427022299302
45,6442.037070411306
46,5882.283289511919
47,2595.322746710914
48,2797.7149184912187
49,4567.553573543657
50,570.7349348485204
51,5717.364752916498
52,877.5731995154327
53,10393.97854138124
54,836.6704520864753
55,7226.7399678149395
56,422.3357442006079
57,461.20662147214017
58,878.7635097068708
59,2340.2796689419406
60,994.5393327597535
61,1076.904291255471
62,86.05604845359306
63,5022.730153047508
64,3423.2694442045954
65,869.0878763437624
66,527.5319290292665
67,737.1635513662773
68,830.6886886936913
69,605.5813689177994
70,1832.7178603984921
71,11008.345975410979
72,755.5262014481731
73,1556.73431322606
74,3641.8181661811777
75,1729.8140014288163
76,875.8051875188283
77,9888.0676001372
78,2416.842269393457
79,2418.064796834411
80,1075.900475011328
81,3034.0749135784986
82,9551.615502129453
83,665.4161345837867
84,737.1635513662773
85,1181.0665941169452
86,2150.5133785384633
87,1495.4323687412932
88,2633.7989560408023
89,6221.798529880861
90,1249.4631444364686
91,1665.6627712462955
92,895.180263169063
93,5717.493386703014
94,1424.4676333580362
95,783.0616545643904
96,738.2564456447868
97,10070.620155770262
98,823.6145555237933
99,5781.884286508808
100,5968.096039772686
101,9080.297386508473
102,4572.002403301557
103,14840.170256005405
104,14727.23557680791
105,467.88161318635883
106,615.5743081584538
107,29.038029313759704
108,4697.296723201874
109,2039.5965900754775
110,4067.5871559938137
111,5838.700799907235
112,3828.1488724842034
113,881.4645797926586
114,8151.142684400384
115,1811.2739694066956
116,1655.963937332336
117,1033.6989369258893
118,1083.4120384305133
119,2467.890395482246
120,1842.3160754225748
121,2229.1638597533088
122,13681.602456466746
123,13068.078878050517
124,7752.442098998012
125,965.7710191920048
126,661.5976529016654
127,991.7771711446794
128,3414.673783629215
129,795.3571555042842
130,4174.452818467443
131,2388.1115809467165
